id,title,vote_average,vote_count,status,release_date,revenue,runtime,budget,imdb_id,original_language,original_title,overview,popularity,tagline,genres,production_companies,production_countries,spoken_languages,cast,director,director_of_photography,writers,producers,music_composer,imdb_rating,imdb_votes,poster_path
15616,Private Valentine: Blonde & Dangerous,6.3,284.0,Released,2008-11-07,103971.0,100.0,30000000.0,tt1034320,en,Private Valentine: Blonde & Dangerous,"When fluffy, bubble gum movie star Megan Valentine suddenly finds herself broke and humiliated in the public eye, she wanders from the wreckage of a car accident and witlessly enlists in the U.S. Army hoping in vain that it will change her life.",1.4196,The Army Will Never Be The Same,Comedy,"Papa Joe Films, BenderSpink, Di Novi Pictures, Family Room Entertainment, Gerber Pictures, Grand Army Entertainment, Major Productions, Millennium Media, Emmett/Furla Films",United States of America,English,"Floriana Tullio, Bryce Johnson, Aimee Garcia, Keiko Agena, Vivica A. Fox, James Harlon Palmer, Gary Grubbs, Katie Chonacas, Katherine Owens, Kurt Fuller, Andy Milonakis, Desiree Page, Jennifer Finley, Ryan Sypek, Cheri Oteri, Jill Marie Jones, Olesya Rulin, Jessica Simpson, Steve Guttenberg",Steve Miner,Patrick Cady,"Kelly Bowen, April Blair","Boaz Davidson, Danny Dimbort, George Furla, Avi Lerner, Randall Emmett, Trevor Short, Joe Simpson, Bill Gerber",,4.3,4569.0,/ExnJ2YhKdpwq7FUXNmDJQ42cBH.jpg
15617,"A Man, a Real One",6.8,3.0,Released,2003-05-28,0.0,120.0,0.0,tt0329706,fr,"Un homme, un vrai","A shy computer expert falls in love with a beautiful colleague while trying to become a film director. Five years later, they have two children, she has become a successful executive, his career has gone nowhere, and their relationship is coming to an end.",1.362,,"Drama, Comedy, Romance, Music",Haut et Court,"France, Spain",Français,"Michel Piccoli, Philippe Suner, Agathe Bonitzer, Cécile Reigher, Christophe Paou, Silvie Laguna, Jocelyne Desverchère, Jean-Marie Larrieu, Daniel Cohen, Mathieu Amalric, Aitana Sánchez-Gijón, Éva Ionesco, Antonio Cantos, Ketura Kestin, Arnaud Larrieu, Pierre Pellet, Hélène Fillières","Arnaud Larrieu, Jean-Marie Larrieu",Christophe Beaucarne,"Sophie Fillières, Arnaud Larrieu, Jean-Marie Larrieu","Géraldine Michelot, Philippe Martin","Christophe Minck, Philippe Katerine",6.4,340.0,/k2vlhjLhkJaWrG5l5N1etqhtazj.jpg
15618,Robot Jox,5.5,132.0,Released,1989-10-01,0.0,85.0,10000000.0,tt0102800,en,Robot Jox,"50 years after a nuclear war, the two superpowers handle territorial disputes in a different way. Each fields a giant robot to fight one-on-one battles in official matches, each piloted by a man inside, known as robot jockeys or jox. The contest for possession of Alaska will be fought by two of the best. The conscientious Achilles fights for the Americans. Opposing him is a Russian, Alexander.",1.1799,The ultimate killing machine. Part Man. Part Metal.,"Science Fiction, Action","Empire Pictures, Altar Productions",United States of America,English,"Jillian Gordon, Luca Amitrano, Sung Yee Tchao, Geoffrey Copleston, Robert Sampson, Thyme Lewis, Alex Vitale, Enrico Cesaretti, David Cameron, Bruce McGuire, Del Russel, Massimo Ciprari, Mark D'Auria, Jenai Ricci, Larry Dolgin, Steve Pelot, Stuart Gordon, Gary Houston, Michael Vermaaten, Danny Kamekona, Daniel Lederman, Hilary Mason, Anne-Marie Johnson, Ian Patrick Williams, Jason Marsden, Claire Hardwick, Jeffrey Combs, Gary Graham, Matteo Barzini, Wayne Brewer, Paul Koslo, John Shannon, Michael Alldredge, Carolyn Purdy-Gordon, James Sampson, Russel Case, Suzanna Gordon, Marisa Menkins, Jacob Wheeler, Hal Yamanouchi",Stuart Gordon,Mac Ahlberg,"Stuart Gordon, Joe Haldeman","Albert Band, Charles Band",Frédéric Talgorn,5.5,7852.0,/ul8VTBvnqKiZ4SZ0yNJrECoemmm.jpg
15619,Family Values,5.5,12.0,Released,2008-06-04,0.0,90.0,0.0,tt1068676,fr,Affaire de famille,"A look at the violent consequences faced by a middle-class family, as seen by three different points of view.",0.1224,,Comedy,"Animakids Productions, Ciné Cinéma, France 3 Cinéma, Hopewell Production, La Fabrique de Films, Auvergne-Rhône-Alpes Cinéma, Playtime",France,Français,"Sandy Lakdar, Sylviane Goudal, Philippe Hérisson, Éric Caravaca, Laurent Bariteau, Miou-Miou, André Dussollier, Serge Gaborieau, Julien Courbey, Hande Kodja",Claus Drexel,Antoine Roch,"Claude Scasso, Claus Drexel","Bertrand Meheut, Philippe Garell",Arnaud de Buchy,6.1,246.0,/k9n9sCQYgZfXFtJfuWnT1MBASqE.jpg
15622,Hinokio: Inter Galactic Love,6.8,17.0,Released,2005-07-09,0.0,111.0,0.0,tt0466375,ja,ＨＩＮＯＫＩＯ　ヒノキオ,"Satoru, a wheelchair-bound elementary student, locks himself away from the outside world after his mother dies. His father designs a remote-controlled robot to go to school for him, allowing him to interact with people and do normal things.",0.5861,"Do you like me, Satoru?","Drama, Science Fiction","H-Partners, Hinokio Film Venturer",Japan,日本語,"Sachie Hara, Mikako Tabe, Yuta Murakami, Maki Horikita, Mieko Harada, Kanata Hongo, Riho Makise, Masatoshi Nakamura, Ryo Kato, Ryoko Kobayashi",Takahiko Akiyama,,"Shouji Yonemura, Masumi Suetanii",,,6.4,639.0,/yG3ilaRNMJj6CI6ljDPpJvJANXY.jpg
15624,Conversations with Other Women,6.3,165.0,Released,2006-06-07,982814.0,84.0,450000.0,tt0435623,en,Conversations with Other Women,"Reunited at a wedding after many years, former lovers again feel the pull of a mutual attraction neither is willing to admit. Escaping the reception for the privacy of a hotel room, the unnamed pair explore the choices of the past that led them to the present.",0.6933,There are two sides to every love story.,"Drama, Romance","Prophecy Pictures Ltd., Gordonstreet Pictures","United Kingdom, United States of America",English,"Thomas Lennon, Nora Zehetner, Brianna Brown, Aaron Eckhart, Yury Tsykun, Helena Bonham Carter, Olivia Wilde, Brian Geraghty",Hans Canosa,Steve Yedlin,Gabrielle Zevin,"Glen Reynolds, Kerry Barden, Mark R. Harris, Bill McCutchen, Kjehl Rasmussen, Ram Bergman, Kwesi Collisson","Starr Parodi, Jeff Eden Fair",6.9,13398.0,/5iA72q3avmveCiOtx1Uaj22pgXI.jpg
15625,Ça se soigne ?,5.0,20.0,Released,2008-02-06,0.0,86.0,0.0,tt1052344,fr,Ça se soigne ?,"Tom has everything going for him! He is a renowned and celebrated conductor, sought after all over the world, and his talent is a source of national pride. He is rich, intelligent, and cultured. He has a dream wife with a promising future in aerospace. He has just moved into a magnificent apartment. In short, he is thriving, and everything is going perfectly for him. But a simple traffic light triggers his downfall! He spirals into depression, consults the top specialists, raises countless questions, experiences periods of recovery and bursts of excitement, only to plunge back into a bottomless pit, pushing away everyone trying to bring him back to reason. When ""Tom the genius"" collapses under the weight of his illness, it marks the beginning of a nightmare for all his friends. Worse—it’s a tsunami!",0.708,,Comedy,Les Films Manuel Munz,France,Français,"Laurent Bateau, Thierry Lhermitte, Gérard Jugnot, Philippe Tesson, Henri Garcin, Laurent Gamelon, François-Xavier Demaison, Elisabeth Quin, Sophie Mounicot, Julie Ferrier, Stéphane Freiss, Judith Magre, Isabelle Gélinas, Andréa Ferréol, Michel Vuillermoz",Laurent Chouchan,,,,,4.6,192.0,/kTE6YEPqZ9l3deB08lKUQBLgN4k.jpg
15638,Ultimate Heist,5.36,93.0,Released,2009-03-03,2322421.0,94.0,0.0,tt1130993,fr,Le Premier Cercle,"The Malakian clan, a family of ruthless gangsters, controls the underworld of Southern France. At its head, the violent godfather Milo Malakian rules his world with an iron fist. His son and heir, Anton, dreams of breaking free and making his own choices. But the gang's inner circle is engraved in blood. To escape, not only does Anton have to counter his own destiny, but also the man who has sworn to bring his father down.",1.4913,,"Action, Adventure, Thriller","TFM Distribution, Alter Films, Thelma Films, TF1 Films Production, Medusa Film, Tamasa Distribution, Canal+, Conseil Régional de Provence-Alpes Côte d'Azur, Département des Alpes-Maritimes, Medusa Distribuzione, Hollywood Classic Entertainment, Phase 4 Films, CNC","Czech Republic, France, Italy",", Français, Deutsch","Tony Gaultier, Gisèle Casadesus, Yan Brian, Nicolas Bridet, Kevork Alexanian, Julian Negulesco, Michel Ferracci, Jean-Michel Chapelain, Eric Challier, Sami Bouajila, Gaspard Ulliel, Fabrice Bagni, Mirza Halilovic, Alberto Gimignani, Anton Yakovlev, Philippe Leroy, Albert Goldberg, Vladimir Milivojevic, Alain Zef, Ruben Bakar, Franco Trevisi, Jean Reno, Jean-Paul Zehnacker, Isaac Sharry, Vahina Giocante, Jeff Hatchikian",Laurent Tuel,Laurent Machuel,"Laurent Tuel, Simon Moutaïrou, Laurent Turner","Christine Gozlan, François-Xavier Decraene, Alain Terzian",,5.4,3641.0,/9YFYG4vwxrviT3PKS0VJ8JcwyI7.jpg
15639,Larry the Cable Guy: Health Inspector,3.9,69.0,Released,2006-03-24,0.0,89.0,0.0,tt0462395,en,Larry the Cable Guy: Health Inspector,A slovenly cable repairman becomes a big-city health inspector and is tasked with uncovering the source of a food poisoning epidemic.,0.6274,,Comedy,"Parallel Entertainment Pictures, Shaler Entertainment Pictures, Samwilla Productions, Full Sail Films",United States of America,English,"David Koechner, Joanna Cassidy, Lisa Midden, Michael Papajohn, Tom Hillmann, Thomas F. Wilson, Kid Rock, Kristen Wharton, Megyn Price, Brooke Dillman, Iris Bahr, Lisa Lampanelli, Larry the Cable Guy, Jerry Mathers, Tony Hale, Joe Pantoliano",Trent Cooper,Kim Marks,"Jonathan Bernstein, James Greer","Alan C. Blomquist, J.P. Williams, Emily Wolfe","Stephen Phillips, Tim P.",3.5,12641.0,/vlPadYpBkSvgTbGFhYTDgacAOEM.jpg
15640,"Killing Is My Business, Honey",6.643,49.0,Released,2009-02-26,0.0,109.0,0.0,tt1135940,de,"Mord ist mein Geschäft, Liebling","A hit man whose mission is to prevent the printing of a tell-all book written by a former Mafioso, falls in love with the employee who may lose her job if the book doesn't get published.",0.3457,,"Comedy, Crime","Babelsberg Film, Beta Film, Erfttal Film, Rat Pack Filmproduktion, B. A. Filmproduktion, Warner Bros. Film Productions Germany",Germany,Deutsch,"Günther Kaufmann, Wolf Roth, Franco Nero, Nela Lee, Lara-Isabelle Rentinck, Matthias Müsse, Georg Alfred Wittner, Axel Stein, Reinhard Brock, Sascha Grzesczak, Paul Milbers, Claudio Caiolo, Wolfgang Hess, Bud Spencer, Miroslav Navrátil, Nora Tschirner, Rick Kavanian, Christian Tramitz, Oscar Ortega Sánchez, Hans-Michael Rehberg, Matthias Zelic, Janek Rieke, Wolfgang Völz, Bernd Hoffmann, Chi Le, Doris Kunstmann, Jasmin Schwiers, Jaymes Butler, Nick Dong-Sik, Zdeněk Dvořáček, Marina Mehlinger, Helmut Rühl, Dirk Ahner, Ludger Pistor, Florentine Lahme",Sebastian Niemann,Gerhard Schirlo,"Dirk Ahner, Sebastian Niemann","Dany Geys, Klaus Dohle, Lena Olbrich, Christian Becker",Egon Riedel,5.7,1469.0,/cmB9lxrLPgeHeeJEz3Rf7YVzon3.jpg
15641,Vacancy 2: The First Cut,5.3,280.0,Released,2008-10-24,0.0,86.0,3000000.0,tt1204979,en,Vacancy 2: The First Cut,"Three young people check into the Meadow View Inn for a night's rest, fully unaware of the inn's sick-minded employees and their nefarious intentions.",1.139,"If the camera is on, you're dead.","Crime, Horror, Thriller",,United States of America,English,"Jonathan Terry, Angel Oquendo, David Shackelford, Don Oscar Smith, Christopher Allen Nelson, Agnes Bruckner, Nelson Lee, Scott G. Anderson, Jeryl Prescott, Judy Durning, Arjay Smith, Beau Billingslea, Joe Reegan, Juanita Jennings, Paul Papadakis, Gwendoline Yeo, Brian Klugman, Trevor Wright, Lola Davidson, David Moscow, Andrew Fiscella",Eric Bross,Horacio Marquínez,Mark L. Smith,"Hal Lieberman, Brian Paschal",,4.9,8960.0,/qp0xpheiKwK2ASjX3YUwDPVOzHx.jpg
15642,Rascals on the Road,6.4,17.0,Released,2005-09-15,0.0,100.0,0.0,tt0480558,de,Mein Name ist Eugen,"Four kids - Eugen, Wrigley, Bäschteli and Eduard - leave for an adventure around Switzerland, searching for the fabulous treasure of Titicaca Lake, discovered by Fritzli Bühler.",0.152,,"Family, Comedy","Impuls Pictures, Kontraproduktion AG, Schweizer Fernsehen (FS)",Switzerland,Deutsch,"Beat Schlatter, Jürg Löw, Patrick Frey, Stephanie Glaser, Monika Niggeler, Stephanie Japp, Alex Niederhäuser, Viktor Giacobbo, Sabina Schneebeli, Hans Leutenegger, Mike Müller, Janic Halioua, Manuel Häberli, Nella Martinetti, César Keiser, Dominic Hänni, Stefan Gubser",Michael Steiner,Pascal Walder,"Christopher Frey, Klaus Schädelin, Michael Steiner",,,6.8,783.0,/7JLNNHUkgIOB4feanZiv8KSxgCx.jpg
15644,Paparazzi,5.3,197.0,Released,2004-09-03,16800000.0,84.0,20000000.0,tt0338325,en,Paparazzi,A rising Hollywood actor decides to take personal revenge against a group of four persistent photographers to make them pay for almost causing a personal tragedy involving his wife and son.,0.9173,One good shot deserves another.,"Action, Drama, Thriller","20th Century Fox, Icon Productions",United States of America,"English, Español","Kelly Carlson, Jordan Baker, Patrick Stinson, Tim Halligan, Daniel Baldwin, Clyde Kusatsu, Andrea Baker, Chris Rock, Noah Harpster, Angela Martinez, Tim Thomerson, Vince Vaughn, Giuliana Rancic, Tom Hollander, Sal Lopez, Mel Gibson, Duane Davis, David Ury, Cole Hauser, Dennis Cockrum, Kathe Mazur, Wendy Braun, Dean Nolen, Tom Sizemore, Kevin Gage, Matthew McConaughey, Andi Eystad, Brian McNamara, Lauren Birkell, Anthony R. Jones, Michael Holden, Dennis Farina, Irena Violette, Robert Catrini, Blake Michael Bryan, Joe Basile, Robin Tunney, Larry Cedar, Joel Connable, Donal Gibson, Fay Masterson, Tory Kittles",Paul Abascal,Daryn Okada,Forry Smith,"Louise Rosner-Meyer, Mel Gibson, Bruce Davey, Stephen McEveety",Brian Tyler,5.7,15991.0,/m9swmQKxrbRTYY3wN2bWmRiebM4.jpg
15645,Evil Brain from Outer Space,4.8,15.0,Released,1966-01-21,0.0,78.0,0.0,tt0058072,en,Evil Brain from Outer Space,An evil brain from outer space unleashes monsters with deadly diseases on Earth with trying to conquer the universe. Superhero Starman must battle them all to save his planet.,9.612,,"Action, Science Fiction","Walter Manley Enterprises, Shintoho Company","Japan, United States of America",English,"Akira Tamura, Shinsuke Mikimoto, Hiroshi Hayashi, Tomohiko Ôtani, Terumi Hoshi, Junko Ikeuchi, Ken Utsui, Utako Mitsuya, Shoji Nakayama, Chisako Hara, Akira Nakamura, Minako Yamada, Makoto Abe, Den Kunikata, Jōji Ōhara, Shūji Kawabe, Kami Ashita, Reiko Seto, Hiroshi Asami, Fumiko Miyata, Noriko Katsuma, Sachihiro Ohsawa, Minoru Takada","Akira Miwa, Teruo Ishii, Nagayoshi Akasaka",Takashi Watanabe,Ichirō Miyagawa,Walter Manley,Chumei Watanabe,3.5,946.0,/9T3Pjh0lQxJCcz7flsFyQ8xAPKH.jpg
15646,Jugaad,5.3,3.0,Released,2009-02-13,0.0,114.0,0.0,tt2066899,hi,Jugaad,"The catch is Jugaad comes to life when the MCD locks the doors of advertising agency under the sealing drive. Life turns around to the worst and pushes the desperate CEO towards Jugaad and all makeshift efforts. In the process many characters like property dealer, power brokers, so called connected people with politicians and senior officers walk into the story.",0.702,,Comedy,Promodome Films,India,हिन्दी,"Vijay Raaz, Mushtaq Khan, Sanjay Mishra, Govind Namdeo, Manoj Bajpayee, Hrishitaa Bhatt",R. Anand Kumar,,"Priyank Dubey, Bunty Rathore","Priya Kapur, Sandip Kapur",,5.4,104.0,/eL0O5Pbv3wwJKeJHsPvDZExMYl5.jpg
15647,Kissing Jessica Stein,6.0,231.0,Released,2002-03-13,10013424.0,97.0,1000000.0,tt0264761,en,Kissing Jessica Stein,"Jessica, a Jewish copy editor living and working in New York City, is plagued by failed blind dates with men, and decides to answer a newspaper's personal advertisement. The advertisement has been placed by 'lesbian-curious' Helen Cooper, a thirtysomething art gallerist.",0.8606,"When it comes to love, sometimes she just can't think straight.",Comedy,"Michael Alden Productions, Fox Searchlight Pictures, Brad Zions Films, Eden Wurmfeld Films, Cineric",United States of America,English,"Jennifer Westfeldt, Naomi Scott, Ilana Levine, David Aaron Baker, Kevin Sussman, Jim J. Bullock, Idina Menzel, Jennifer Carta, Christopher Berger, Jackie Hoffman, Esther Wurmfeld, Michael Showalter, Alysia Reiner, Jimmy Palumbo, Julie Lauren, Michael Mastro, Ben Feldman, Hillel Friedman, Carson Elrod, Michael Ealy, Tovah Feldshuh, Jon Hamm, Scott Cohen, Ben Weber, Allen Fitzpatrick, John Cariani, Heather Juergensen, Tibor Feldman, Brian Stepanek, Hayden Adams, Vinny Vella",Charles Herman-Wurmfeld,Lawrence Sher,"Heather Juergensen, Jennifer Westfeldt","Brad Zions, Eden Wurmfeld",Marcelo Zarvos,6.5,17874.0,/8b2g8QZRLTJMYyzc3HirTSRQpLW.jpg
15648,The Perfect Man,6.1,790.0,Released,2005-06-17,0.0,100.0,0.0,tt0380623,en,The Perfect Man,"Holly is tired of moving every time her mom Jean breaks up with yet another second-rate guy. To distract her mother from her latest bad choice, Holly conceives the perfect plan for the perfect man, an imaginary secret admirer who will romance Jean and boost her self-esteem.",1.9869,Is it all too good to be true?,"Comedy, Drama, Family, Romance","Universal Pictures, Marc Platt Productions",United States of America,"English, Deutsch","Vanessa Lengies, Aria Wallace, Chris Noth, Marvin Kaye, Monique Mojica, Mike O'Malley, Gerry Mendicino, Jeff Lumby, Jung-Yul Kim, Philip Akin, Caroline Rhea, Eldridge Hyndman, James McGowan, Heather Locklear, Hilary Duff, Kym Whitley, Curtis Fletcher, Martin Doyle, Michelle Nolden, Maggie Castle, Ben Feldman, Carson Kressley",Mark Rosman,John R. Leonetti,"Michael McQuown, Katherine Torpey, Heather Robinson, Gina Wendkos","Adam Siegel, Marc Platt, Dawn Wolfrom, Billy Higgins, Susan Duff",Christophe Beck,5.5,32910.0,/s1zaWMtjzw1hm5tPXm2GLFJaCfY.jpg
15651,For the Bible Tells Me So,7.1,54.0,Released,2007-10-05,312751.0,98.0,0.0,tt0912583,en,For the Bible Tells Me So,An exploration of the intersection between religion and homosexuality in the U.S. and how the religious right has used its interpretation of the Bible to stigmatize the gay community.,1.908,,Documentary,VisionQuest Productions,United States of America,"Deutsch, English","Dick Gephardt, Imogene Robinson, Victor Robinson, Isabella 'Boo' McDaniel, Gene Robinson, Mel White",Daniel Karslake,,"Helen R. Mendoza, Daniel Karslake","Michael Huffington, Robin Voss, Keith Lewis, Daniel Karslake, Bob Greenbaum, Bruce Bastian",,7.8,4547.0,/sz7ucLIEpu1KPmrBW2eB5fyqv4E.jpg
15652,Hoboken Hollow,3.421,19.0,Released,2006-01-04,0.0,98.0,1100000.0,tt0455961,en,Hoboken Hollow,"As Trevor drifts through Texas on collision course with a nightmare he is still haunted by the evils of the war he recently returned from and a promise he failed to keep. When a stranger offers a ride, Trevor finds himself battling the brutal homegrown evil of the Broderick family at Hoboken Hollow,a remote West Texas ranch that many visit but few ever leave.",0.3941,Hell Has a New Name...,Horror,"Evolution Effect Studio, Molding Clay Productions",United States of America,English,"Mark Holton, Michael Madsen, Dedee Pfeiffer, Randy Spelling, Jason Connery, Dennis Hopper, C. Thomas Howell, Rudolf Martin, Greg Evigan, Lin Shaye, Robert Carradine, Jonathan Fraser",Glen Stephens,John-Paul Beeghly,Glen Stephens,"Gerald Bertling, Glen Stephens, Patrick Durham, Frank R. Gardner, Anthony Michael Hall",,3.7,1342.0,/u3WzAn4y8hEsIcV4xBkEhGPytk8.jpg
15653,An Extremely Goofy Movie,6.4,664.0,Released,2000-02-29,0.0,79.0,0.0,tt0208185,en,An Extremely Goofy Movie,"It's all extreme sports and a life of freedom as Max sets off for college -- but Goofy misses Max so much he loses his job and goes to finish college alongside Max and his friends. But as Goofy tries to get closer to Max, both must go to the extreme to learn how to live their own lives together.",2.9288,,"Animation, Family, Comedy","Disney Television Animation, Walt Disney Animation","Australia, United States of America",English,"Bill Farmer, Jenna von Oy, Dakin Matthews, Paddi Edwards, Vicki Lewis, Cree Summer, Rob Paulsen, Brad Garrett, Jim Cummings, Jason Marsden, Bebe Neuwirth, Jeff Bennett, Kath Soucie, Pauly Shore",Douglas McCarthy,,"Jenny Lerew, Al Zegler, Holly Forsyth, Terry Lennon, Hillary Carlip, Larry Scholl, Robert Souza, Larry Leker, Bob Logan, Linda Miller, Scott S. Gorden",Lynne Southerland,,6.4,15741.0,/qr5Q3S7HC16XHQBqE4ZsJJvgUDU.jpg
15654,Kabluey,6.1,57.0,Released,2007-06-25,83398.0,86.0,0.0,tt0816545,en,Kabluey,"Leslie is left with few options when her husband is sent back to war in the Middle East. A modest amount of help arrives in the form of his brother, Salman, who is less than prepared to care for the couple's two preadolescent boys. When Leslie still can't make ends meet on her own, Salman is forced to find employment, but, with minimal qualifications, his only option is to become a mascot for a digital company by donning a bulbous blue costume.",6.365,Every family has a black sheep. This one is blue.,"Comedy, Drama",Whitewater Films,United States of America,English,"Scott Prendergast, Angela Sarafyan, Chris Parnell, Conchata Ferrell, Lisa Kudrow, Christine Taylor, Katherine Willis, Teri Garr, Patricia Buckley, Jeffrey Dean Morgan",Scott Prendergast,Michael Lohmann,Scott Prendergast,"Nancy Stephens, Jeff Balis, Rhoades Rader, Rick Rosenthal, Sarah Feinberg-Galan, Douglas J. Sutherland, Gary Dean Simpson",Roddy Bottum,6.5,4625.0,/cb7kNCC6he2cXqejMWsmow9dPjD.jpg
15655,The Tigger Movie,6.6,587.0,Released,2000-02-11,45554533.0,77.0,30000000.0,tt0220099,en,The Tigger Movie,"Winnie the Pooh, Piglet, Owl, Kanga, Roo, and Rabbit are preparing a suitable winter home for Eeyore, the perennially dejected donkey, but Tigger's continual bouncing interrupts their efforts. Rabbit suggests that Tigger go find others of his kind to bounce with, but Tigger thinks ""the most wonderful thing about tiggers is"" he's ""the only one!"" Just in case though, the joyously jouncy feline sets out to see if he can find relatives.",1.8164,,"Animation, Family, Comedy","Walt Disney Pictures, DisneyToon Studios, Disney Television Animation",United States of America,English,"Andre Stojka, Tom Attenborough, Ken Sansom, Peter Cullen, John Fiedler, Frank Welker, Jim Cummings, John Hurt, Kath Soucie, Nikita Hopkins",Jun Falkenstein,Allen Daviau,"Eddie Guzelian, Jun Falkenstein, A.A. Milne","Michelle Gannes, Bob McGinness, Enfys Dickinson, Allen Yamashita, Cheryl Abood",Harry Gregson-Williams,6.3,21272.0,/9OdZKUdGfaBAUwRLbtWpFWKbILO.jpg
15657,Tarzan II,6.1,1189.0,Released,2005-06-13,0.0,72.0,0.0,tt0437503,en,Tarzan II,"When one of his missteps puts his family in jeopardy, Tarzan decides they would be better off without him.",3.0643,The Legend Begins,"Adventure, Animation, Family",DisneyToon Studios,United States of America,English,"Estelle Harris, Baron Davis, Harrison Fahn, Ron Perlman, Hamilton Camp, Lance Henriksen, April Winchell, Harrison Chad, George Carlin, Iona Morris, Connor Matheus, Brad Garrett, Connor Hutcherson, Glenn Close, Brenda Grate",Brian Smith,,"Chris Butler, Brian Smith, Jim Kammerud, Edgar Rice Burroughs, Noni White, Bob Tzudiker",Carolyn Bates,"Dave Metzger, Mark Mancina",5.5,13475.0,/dI0ANmiLaqUuBrX4v8V3ZywkyZ0.jpg
